TypeNamespacePrefix,TypeName,QualifiedType,PropertyNamespacePrefix,PropertyName,QualifiedProperty,MinOccurs,MaxOccurs,Definition,SequenceNumber
it,StuffingEstablishmentType,it:StuffingEstablishmentType,it,StuffingEstablishmentAugmentationPoint,it:StuffingEstablishmentAugmentationPoint,0,unbounded,,9999
j,SubjectAppealDecisionReviewType,j:SubjectAppealDecisionReviewType,j,SubjectAppealDecisionReviewResponseText,j:SubjectAppealDecisionReviewResponseText,0,unbounded,,10
j,SubjectAppealDecisionReviewType,j:SubjectAppealDecisionReviewType,j,SubjectAppealDecisionReviewAugmentationPoint,j:SubjectAppealDecisionReviewAugmentationPoint,0,unbounded,,9999
j,SubjectAppealType,j:SubjectAppealType,j,SubjectAppealAssignmentText,j:SubjectAppealAssignmentText,0,unbounded,,10
j,SubjectAppealType,j:SubjectAppealType,j,SubjectAppealReviewText,j:SubjectAppealReviewText,0,unbounded,,10
j,SubjectAppealType,j:SubjectAppealType,j,SubjectAppealRequestedActionText,j:SubjectAppealRequestedActionText,0,unbounded,,10
j,SubjectAppealType,j:SubjectAppealType,j,SubjectAppealLogIdentification,j:SubjectAppealLogIdentification,0,unbounded,,10
j,SubjectAppealType,j:SubjectAppealType,j,SubjectAppealDecisionReview,j:SubjectAppealDecisionReview,0,unbounded,,10
j,SubjectAppealType,j:SubjectAppealType,j,SubjectAppealInterviewDate,j:SubjectAppealInterviewDate,0,unbounded,,10
j,SubjectAppealType,j:SubjectAppealType,j,SubjectAppealAugmentationPoint,j:SubjectAppealAugmentationPoint,0,unbounded,,9999
j,SubjectAssessmentRiskType,j:SubjectAssessmentRiskType,j,SubjectAssessmentRiskCategory,j:SubjectAssessmentRiskCategory,0,unbounded,,10
j,SubjectAssessmentRiskType,j:SubjectAssessmentRiskType,j,SubjectAssessmentRiskLevelText,j:SubjectAssessmentRiskLevelText,0,unbounded,,10
j,SubjectAssessmentRiskType,j:SubjectAssessmentRiskType,j,SubjectAssessmentRiskAugmentationPoint,j:SubjectAssessmentRiskAugmentationPoint,0,unbounded,,9999
j,SubjectAssessmentSupervisionHistoryType,j:SubjectAssessmentSupervisionHistoryType,j,SubjectAssessmentSupervisionHistoryCategoryOccurrenceQuantity,j:SubjectAssessmentSupervisionHistoryCategoryOccurrenceQuantity,0,unbounded,,10
j,SubjectAssessmentSupervisionHistoryType,j:SubjectAssessmentSupervisionHistoryType,j,SubjectAssessmentSupervisionHistoryCategory,j:SubjectAssessmentSupervisionHistoryCategory,0,unbounded,,10
j,SubjectAssessmentSupervisionHistoryType,j:SubjectAssessmentSupervisionHistoryType,j,SubjectAssessmentSupervisionHistoryAugmentationPoint,j:SubjectAssessmentSupervisionHistoryAugmentationPoint,0,unbounded,,9999
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentSpecialNeedsStatementText,j:SubjectAssessmentSpecialNeedsStatementText,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentEligibleForCountySupervisionIndicator,j:SubjectAssessmentEligibleForCountySupervisionIndicator,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentUnfitParentIndicator,j:SubjectAssessmentUnfitParentIndicator,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectMedicalAssessment,j:SubjectMedicalAssessment,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectDrugUseAssessment,j:SubjectDrugUseAssessment,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentWeaknessCategory,j:SubjectAssessmentWeaknessCategory,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentTrustworthyLevel,j:SubjectAssessmentTrustworthyLevel,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentSupportMeans,j:SubjectAssessmentSupportMeans,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentSupervisionAssessment,j:SubjectAssessmentSupervisionAssessment,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentSubjectStrength,j:SubjectAssessmentSubjectStrength,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentSubjectAggressiveIndicator,j:SubjectAssessmentSubjectAggressiveIndicator,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentAcademicAssessment,j:SubjectAssessmentAcademicAssessment,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentSpecialNeedsIndicator,j:SubjectAssessmentSpecialNeedsIndicator,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentSkillsDescriptionText,j:SubjectAssessmentSkillsDescriptionText,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentRisk,j:SubjectAssessmentRisk,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentReviewPeriod,j:SubjectAssessmentReviewPeriod,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentRecommendationCategory,j:SubjectAssessmentRecommendationCategory,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentProbationViolationIncarcerationIndicator,j:SubjectAssessmentProbationViolationIncarcerationIndicator,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentPriorArrestNumeric,j:SubjectAssessmentPriorArrestNumeric,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentPositiveAttitudeLevelNumeric,j:SubjectAssessmentPositiveAttitudeLevelNumeric,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentSubjectFilesAvailableIndicator,j:SubjectAssessmentSubjectFilesAvailableIndicator,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentMentalHealthAssessment,j:SubjectAssessmentMentalHealthAssessment,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentFirstArrestDate,j:SubjectAssessmentFirstArrestDate,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentDevelopmentDisability,j:SubjectAssessmentDevelopmentDisability,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssignedAssignmentDisabilityPlacement,j:SubjectAssignedAssignmentDisabilityPlacement,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentMedicalAssessment,j:SubjectAssessmentMedicalAssessment,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentLifeEvent,j:SubjectAssessmentLifeEvent,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentInterpreterRequiredIndicator,j:SubjectAssessmentInterpreterRequiredIndicator,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentHoldOrderIndicator,j:SubjectAssessmentHoldOrderIndicator,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentHighRiskSexOffenderIndicator,j:SubjectAssessmentHighRiskSexOffenderIndicator,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentStabilityLevelIndicator,j:SubjectAssessmentStabilityLevelIndicator,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentFirstArrestAgeMeasure,j:SubjectAssessmentFirstArrestAgeMeasure,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentAlcoholAbuseHistoryIndicator,j:SubjectAssessmentAlcoholAbuseHistoryIndicator,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentMilitaryServiceConsideration,j:SubjectAssessmentMilitaryServiceConsideration,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentDisability,j:SubjectAssessmentDisability,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentParoleAssessment,j:SubjectAssessmentParoleAssessment,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentDestabilizingFactor,j:SubjectAssessmentDestabilizingFactor,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentCompletedIndicator,j:SubjectAssessmentCompletedIndicator,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentCaseworkerEvaluation,j:SubjectAssessmentCaseworkerEvaluation,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentCanContactEmployerIndicator,j:SubjectAssessmentCanContactEmployerIndicator,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentAssignmentAssessment,j:SubjectAssessmentAssignmentAssessment,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentArsonHistoryIndicator,j:SubjectAssessmentArsonHistoryIndicator,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentAlcoholUseAssessment,j:SubjectAssessmentAlcoholUseAssessment,0,unbounded,,10
j,SubjectAssessmentType,j:SubjectAssessmentType,j,SubjectAssessmentAugmentationPoint,j:SubjectAssessmentAugmentationPoint,0,unbounded,,9999
j,SubjectAssignedAssignmentDisabilityPlacementType,j:SubjectAssignedAssignmentDisabilityPlacementType,j,SubjectAssignedDisabilityPlacementExpirationDate,j:SubjectAssignedDisabilityPlacementExpirationDate,0,unbounded,,10
j,SubjectAssignedAssignmentDisabilityPlacementType,j:SubjectAssignedAssignmentDisabilityPlacementType,j,SubjectAssignedDisabilityPlacementRestriction,j:SubjectAssignedDisabilityPlacementRestriction,0,unbounded,,10
j,SubjectAssignedAssignmentDisabilityPlacementType,j:SubjectAssignedAssignmentDisabilityPlacementType,j,SubjectAssignedDisabilityPlacementPhysicianComment,j:SubjectAssignedDisabilityPlacementPhysicianComment,0,unbounded,,10
j,SubjectAssignedAssignmentDisabilityPlacementType,j:SubjectAssignedAssignmentDisabilityPlacementType,j,SubjectAssignedAssignmentDisabilityPlacementAugmentationPoint,j:SubjectAssignedAssignmentDisabilityPlacementAugmentationPoint,0,unbounded,,9999
j,SubjectAssignedDisabilityPlacementRestrictionType,j:SubjectAssignedDisabilityPlacementRestrictionType,j,SubjectAssignedDisabilityPlacementRestrictionCategory,j:SubjectAssignedDisabilityPlacementRestrictionCategory,0,unbounded,,10
j,SubjectAssignedDisabilityPlacementRestrictionType,j:SubjectAssignedDisabilityPlacementRestrictionType,j,SubjectAssignedDisabilityPlacementRestrictionTemporaryIndicator,j:SubjectAssignedDisabilityPlacementRestrictionTemporaryIndicator,0,unbounded,,10
j,SubjectAssignedDisabilityPlacementRestrictionType,j:SubjectAssignedDisabilityPlacementRestrictionType,j,SubjectAssignedDisabilityPlacementRestrictionRecordedDate,j:SubjectAssignedDisabilityPlacementRestrictionRecordedDate,0,unbounded,,10
j,SubjectAssignedDisabilityPlacementRestrictionType,j:SubjectAssignedDisabilityPlacementRestrictionType,j,SubjectAssignedDisabilityPlacementRestrictionAugmentationPoint,j:SubjectAssignedDisabilityPlacementRestrictionAugmentationPoint,0,unbounded,,9999
j,SubjectAssignmentType,j:SubjectAssignmentType,j,SubjectAssignmentSingleCellApprovalReasonText,j:SubjectAssignmentSingleCellApprovalReasonText,0,unbounded,,10
j,SubjectAssignmentType,j:SubjectAssignmentType,j,SubjectAssignmentApprovalDate,j:SubjectAssignmentApprovalDate,0,unbounded,,10
j,SubjectAssignmentType,j:SubjectAssignmentType,j,SubjectAssignmentCategory,j:SubjectAssignmentCategory,0,unbounded,,10
j,SubjectAssignmentType,j:SubjectAssignmentType,j,SubjectAssignmentSegregationReasonText,j:SubjectAssignmentSegregationReasonText,0,unbounded,,10
j,SubjectAssignmentType,j:SubjectAssignmentType,j,SubjectAssignmentApprover,j:SubjectAssignmentApprover,0,unbounded,,10
j,SubjectAssignmentType,j:SubjectAssignmentType,j,SubjectAssignmentSingleCellApprovalStatusText,j:SubjectAssignmentSingleCellApprovalStatusText,0,unbounded,,10
j,SubjectAssignmentType,j:SubjectAssignmentType,j,SubjectAssignmentDocument,j:SubjectAssignmentDocument,0,unbounded,,10
j,SubjectAssignmentType,j:SubjectAssignmentType,j,SubjectAssignmentSingleCellRequestsTemporaryStatusText,j:SubjectAssignmentSingleCellRequestsTemporaryStatusText,0,unbounded,,10
j,SubjectAssignmentType,j:SubjectAssignmentType,j,ProgramViolation,j:ProgramViolation,0,unbounded,,10
j,SubjectAssignmentType,j:SubjectAssignmentType,j,ServiceDeliveryProgram,j:ServiceDeliveryProgram,0,unbounded,,10
j,SubjectAssignmentType,j:SubjectAssignmentType,j,SubjectAssignmentAugmentationPoint,j:SubjectAssignmentAugmentationPoint,0,unbounded,,9999
intel,SubjectCautionInformationType,intel:SubjectCautionInformationType,intel,SubjectCautionInformationDescriptionText,intel:SubjectCautionInformationDescriptionText,0,unbounded,,320
intel,SubjectCautionInformationType,intel:SubjectCautionInformationType,intel,SubjectCautionInformationAugmentationPoint,intel:SubjectCautionInformationAugmentationPoint,0,unbounded,,9999
cyfs,SubjectChildAssociationType,cyfs:SubjectChildAssociationType,j,Subject,j:Subject,0,unbounded,,1
cyfs,SubjectChildAssociationType,cyfs:SubjectChildAssociationType,cyfs,Child,cyfs:Child,0,unbounded,,2
cyfs,SubjectChildAssociationType,cyfs:SubjectChildAssociationType,cyfs,PersonAssociationCategory,cyfs:PersonAssociationCategory,0,unbounded,,3
cyfs,SubjectChildAssociationType,cyfs:SubjectChildAssociationType,cyfs,SubjectChildAssociationAugmentationPoint,cyfs:SubjectChildAssociationAugmentationPoint,0,unbounded,,9999
j,SubjectClassificationAssessmentType,j:SubjectClassificationAssessmentType,j,SubjectClassificationAssessmentRecommendedReleaseConditionsText,j:SubjectClassificationAssessmentRecommendedReleaseConditionsText,0,unbounded,,10
j,SubjectClassificationAssessmentType,j:SubjectClassificationAssessmentType,j,SubjectClassificationAssessmentCriminalHistoryScoreText,j:SubjectClassificationAssessmentCriminalHistoryScoreText,0,unbounded,,10
j,SubjectClassificationAssessmentType,j:SubjectClassificationAssessmentType,j,SubjectClassificationAssessmentCategoryText,j:SubjectClassificationAssessmentCategoryText,0,unbounded,,10
j,SubjectClassificationAssessmentType,j:SubjectClassificationAssessmentType,j,SubjectClassificationAssessmentPurposeText,j:SubjectClassificationAssessmentPurposeText,0,unbounded,,10
j,SubjectClassificationAssessmentType,j:SubjectClassificationAssessmentType,j,SubjectClassificationAssessmentRiskLevel,j:SubjectClassificationAssessmentRiskLevel,0,unbounded,,20
j,SubjectClassificationAssessmentType,j:SubjectClassificationAssessmentType,j,SubjectClassificationAssessmentAugmentationPoint,j:SubjectClassificationAssessmentAugmentationPoint,0,unbounded,,9999
biom,SubjectExistentialDetailsType,biom:SubjectExistentialDetailsType,biom,SubjectExistentialStatusCode,biom:SubjectExistentialStatusCode,0,unbounded,,1
biom,SubjectExistentialDetailsType,biom:SubjectExistentialDetailsType,biom,SubjectBodyStatusCode,biom:SubjectBodyStatusCode,0,unbounded,,2
biom,SubjectExistentialDetailsType,biom:SubjectExistentialDetailsType,biom,SubjectBodyClassCode,biom:SubjectBodyClassCode,0,unbounded,,3
biom,SubjectExistentialDetailsType,biom:SubjectExistentialDetailsType,biom,SubjectExistentialDetailsAugmentationPoint,biom:SubjectExistentialDetailsAugmentationPoint,0,unbounded,,9999
intel,SubjectHandlingType,intel:SubjectHandlingType,intel,SubjectHandlingAgencyName,intel:SubjectHandlingAgencyName,0,unbounded,,260
intel,SubjectHandlingType,intel:SubjectHandlingType,intel,SubjectHandlingCodeText,intel:SubjectHandlingCodeText,0,unbounded,,270
intel,SubjectHandlingType,intel:SubjectHandlingType,intel,SubjectHandlingDescriptionText,intel:SubjectHandlingDescriptionText,0,unbounded,,280
intel,SubjectHandlingType,intel:SubjectHandlingType,intel,SubjectHandlingAugmentationPoint,intel:SubjectHandlingAugmentationPoint,0,unbounded,,9999
j,SubjectIntakeType,j:SubjectIntakeType,j,SubjectIntakeScreeningDate,j:SubjectIntakeScreeningDate,0,unbounded,,10
j,SubjectIntakeType,j:SubjectIntakeType,j,SubjectIntakeConstraintDayQuantity,j:SubjectIntakeConstraintDayQuantity,0,unbounded,,10
j,SubjectIntakeType,j:SubjectIntakeType,j,SubjectIntakeAugmentationPoint,j:SubjectIntakeAugmentationPoint,0,unbounded,,9999
j,SubjectMOType,j:SubjectMOType,j,SubjectMOGeneralLifestyleText,j:SubjectMOGeneralLifestyleText,0,unbounded,,10
j,SubjectMOType,j:SubjectMOType,j,SubjectMOActionFeature,j:SubjectMOActionFeature,0,unbounded,,10
j,SubjectMOType,j:SubjectMOType,j,SubjectMOObservationText,j:SubjectMOObservationText,0,unbounded,,10
j,SubjectMOType,j:SubjectMOType,j,SubjectMOSexualPracticesText,j:SubjectMOSexualPracticesText,0,unbounded,,10
j,SubjectMOType,j:SubjectMOType,j,SubjectMOAction,j:SubjectMOAction,0,unbounded,,20
j,SubjectMOType,j:SubjectMOType,j,SubjectMOGeneralLifestyle,j:SubjectMOGeneralLifestyle,0,unbounded,,30
j,SubjectMOType,j:SubjectMOType,j,SubjectMOObservation,j:SubjectMOObservation,0,unbounded,,40
j,SubjectMOType,j:SubjectMOType,j,SubjectMOSexualPractices,j:SubjectMOSexualPractices,0,unbounded,,50
j,SubjectMOType,j:SubjectMOType,j,SubjectMOAugmentationPoint,j:SubjectMOAugmentationPoint,0,unbounded,,9999
j,SubjectPersonAssociationType,j:SubjectPersonAssociationType,nc,Person,nc:Person,0,unbounded,,10
j,SubjectPersonAssociationType,j:SubjectPersonAssociationType,j,Subject,j:Subject,0,unbounded,,1010
j,SubjectPersonAssociationType,j:SubjectPersonAssociationType,j,SubjectPersonAssociationAugmentationPoint,j:SubjectPersonAssociationAugmentationPoint,0,unbounded,,9999
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,j,Subject,j:Subject,0,unbounded,,5
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,nc,Program,nc:Program,0,unbounded,,8
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,j,SubjectProgramAdmissionDate,j:SubjectProgramAdmissionDate,0,unbounded,,10
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,j,SubjectProgramTailoredSubjectIndicator,j:SubjectProgramTailoredSubjectIndicator,0,unbounded,,10
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,j,SubjectProgramRegion,j:SubjectProgramRegion,0,unbounded,,10
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,j,SubjectProgramReleaseDate,j:SubjectProgramReleaseDate,0,unbounded,,10
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,j,SubjectProgramRestrictionIndicator,j:SubjectProgramRestrictionIndicator,0,unbounded,,10
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,j,SubjectProgramTotalDaysParticipationQuantity,j:SubjectProgramTotalDaysParticipationQuantity,0,unbounded,,10
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,j,SubjectProgramCounselorReassignmentIndicator,j:SubjectProgramCounselorReassignmentIndicator,0,unbounded,,10
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,j,SubjectProgramServiceDeliveryGoal,j:SubjectProgramServiceDeliveryGoal,0,unbounded,,10
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,j,SubjectProgramViolationIndicator,j:SubjectProgramViolationIndicator,0,unbounded,,10
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,j,SubjectProgramEnrollmentProgramExitReasonText,j:SubjectProgramEnrollmentProgramExitReasonText,0,unbounded,,10
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,j,SubjectProgramParticipationLevel,j:SubjectProgramParticipationLevel,0,unbounded,,10
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,j,SubjectProgramReferral,j:SubjectProgramReferral,0,unbounded,,10
j,SubjectProgramAssociationType,j:SubjectProgramAssociationType,j,SubjectProgramAssociationAugmentationPoint,j:SubjectProgramAssociationAugmentationPoint,0,unbounded,,9999
j,SubjectReleaseNotificationType,j:SubjectReleaseNotificationType,j,SubjectReleaseNotificationRequirementCategory,j:SubjectReleaseNotificationRequirementCategory,0,unbounded,,10
j,SubjectReleaseNotificationType,j:SubjectReleaseNotificationType,j,SubjectReleaseNotificationAugmentationPoint,j:SubjectReleaseNotificationAugmentationPoint,0,unbounded,,9999
j,SubjectSecurityClassificationType,j:SubjectSecurityClassificationType,j,SubjectClassificationAssessment,j:SubjectClassificationAssessment,0,unbounded,,10
