PropertyNamespacePrefix,PropertyName,QualifiedProperty,IsElement,IsAbstract,Keywords,ExampleContent,UsageInfo,Definition,TypeNamespacePrefix,TypeName,QualifiedType,SubstitutionGroupPropertyNamespacePrefix,SubstitutionGroupPropertyName,SubstitutionGroupQualifiedProperty
j,SanctionCategoryText,j:SanctionCategoryText,TRUE,FALSE,,"incarceration, fine, restitution, probation, community service",,A kind of sanction.,nc,TextType,nc:TextType,,,
j,SanctionConcurrentIndicator,j:SanctionConcurrentIndicator,TRUE,FALSE,,,,True if the sanction runs concurrently with other sanctions imposed; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
j,SanctionCreditedObligation,j:SanctionCreditedObligation,TRUE,FALSE,,,,An amount of money or time requirement of a sanction already paid.,nc,ObligationType,nc:ObligationType,,,
j,SanctionDaysSuspendedQuantity,j:SanctionDaysSuspendedQuantity,TRUE,FALSE,,,,A number of days for which the execution of the sanction is to be suspended pending clear conduct by a subject.,niem-xs,nonNegativeInteger,niem-xs:nonNegativeInteger,,,
j,SanctionDescriptionText,j:SanctionDescriptionText,TRUE,FALSE,,,,A description of a sanction imposed by a hearing.,nc,TextType,nc:TextType,,,
j,SanctionDisciplinaryAction,j:SanctionDisciplinaryAction,TRUE,FALSE,,,This may be enrolling in a risk reduction facility or program.,A correction action that is assigned as part of a sanction.,nc,DisciplinaryActionType,nc:DisciplinaryActionType,,,
j,SanctionFrequencyText,j:SanctionFrequencyText,TRUE,FALSE,,,,A frequency with which a sanction is to be met.,nc,TextType,nc:TextType,,,
j,SanctionGroupingText,j:SanctionGroupingText,TRUE,FALSE,,"consecutive, concurrent, combined, merged",,A way of grouping multiple sanctions.,nc,TextType,nc:TextType,,,
j,SanctionIssuingAgency,j:SanctionIssuingAgency,TRUE,FALSE,,,,A court that sets a sanction.,nc,OrganizationType,nc:OrganizationType,,,
j,SanctionJurisdictionalAgency,j:SanctionJurisdictionalAgency,TRUE,FALSE,,,,A court that has jurisdiction over a sanction.,nc,OrganizationType,nc:OrganizationType,,,
j,SanctionProgress,j:SanctionProgress,TRUE,FALSE,,,,A tracking of changes in a subject's progress toward fulfillment of the terms of a sanction.,nc,ProgressType,nc:ProgressType,,,
j,SanctionRelatedChargeDispositionText,j:SanctionRelatedChargeDispositionText,TRUE,FALSE,,,This may be the same or another Charge as the one to which the related Sanction applies.,A final version of a disposed Charge.,nc,TextType,nc:TextType,,,
j,SanctionRelatedSanctionIdentification,j:SanctionRelatedSanctionIdentification,TRUE,FALSE,,,,A sanction identification from related court case.,nc,IdentificationType,nc:IdentificationType,,,
j,SanctionSentenceDefinitionIndicator,j:SanctionSentenceDefinitionIndicator,TRUE,FALSE,,,"For adults, any sanction of type fine, incarceration or restitution defines a sentence. For juveniles, any sanction may define a sentence.",True if a sanction 'defines' a sentence; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
j,SanctionSetDate,j:SanctionSetDate,TRUE,FALSE,,,,A date a sanction was set or ordered.,nc,DateType,nc:DateType,,,
j,SanctionSetObligation,j:SanctionSetObligation,TRUE,FALSE,,,,An amount of money or time requirement of a sanction that has been set.,nc,ObligationType,nc:ObligationType,,,
j,SanctionStayedObligation,j:SanctionStayedObligation,TRUE,FALSE,,,,An amount of money or time requirement of a sanction that is temporarily suspended.,nc,ObligationType,nc:ObligationType,,,
j,SanctionSuspendedObligation,j:SanctionSuspendedObligation,TRUE,FALSE,,,,An amount of money or time requirement of a sanction that is no longer required to be paid.,nc,ObligationType,nc:ObligationType,,,
cbrn,SaturdayHoursText,cbrn:SaturdayHoursText,TRUE,FALSE,,,,A text description of the normal Saturday operating hours.,nc,TextType,nc:TextType,,,
cbrn,ScanIdentificationAugmentationPoint,cbrn:ScanIdentificationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for cbrn:ScanIdentifierDataType.,,,,,,
cbrn,ScanIdentificationData,cbrn:ScanIdentificationData,TRUE,FALSE,,,,An inspected item's scan information,cbrn,ScanIdentificationType,cbrn:ScanIdentificationType,,,
biom,ScanningResolutionCategoryCode,biom:ScanningResolutionCategoryCode,TRUE,FALSE,,,,An indication of whether minimal (nominal) or native scanning resolution applies to a biometric image.,biom,ScanningResolutionCategoryCodeType,biom:ScanningResolutionCategoryCodeType,,,
cbrn,ScanQualityCode,cbrn:ScanQualityCode,TRUE,FALSE,,,,A code describing the quality of a scan.,cbrncl,ScanQualityCodeType,cbrncl:ScanQualityCodeType,,,
j,ScarFingerPosition,j:ScarFingerPosition,TRUE,TRUE,,,,A data concept for a finger position code for a finger with a scar(s) on it.,,,,,,
j,ScarFingerPositionText,j:ScarFingerPositionText,TRUE,FALSE,,,,A finger position code for a finger with a scar(s) on it.,nc,TextType,nc:TextType,j,ScarFingerPosition,j:ScarFingerPosition
nc,Schedule,nc:Schedule,TRUE,FALSE,,,,A schedule providing the beginning and ending times of operation or availability for a designated period of time.,nc,ScheduleType,nc:ScheduleType,,,
nc,ScheduleActivityText,nc:ScheduleActivityText,TRUE,FALSE,,,,An activity planned to occur on a certain date and time.,nc,TextType,nc:TextType,,,
nc,ScheduleAugmentationPoint,nc:ScheduleAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ScheduleType.,,,,,,
cbrn,ScheduleByWeek,cbrn:ScheduleByWeek,TRUE,FALSE,,,,A schedule where the hours are the same for weekdays.,cbrn,ScheduleByWeekType,cbrn:ScheduleByWeekType,nc,ScheduleDayAugmentationPoint,nc:ScheduleDayAugmentationPoint
cbrn,ScheduleByWeekAugmentationPoint,cbrn:ScheduleByWeekAugmentationPoint,TRUE,TRUE,,,,An augmentation point for cbrn:ScheduleByWeekType.,,,,,,
cbrn,ScheduleByWeekDay,cbrn:ScheduleByWeekDay,TRUE,FALSE,,,,A schedule where the hours are not the same for weekdays.,cbrn,ScheduleByWeekDayType,cbrn:ScheduleByWeekDayType,nc,ScheduleDayAugmentationPoint,nc:ScheduleDayAugmentationPoint
cbrn,ScheduleByWeekDayAugmentationPoint,cbrn:ScheduleByWeekDayAugmentationPoint,TRUE,TRUE,,,,An augmentation point for cbrn:ScheduleByWeekDayType.,,,,,,
nc,ScheduleDate,nc:ScheduleDate,TRUE,FALSE,,,,A date for which an activity is scheduled.,nc,DateType,nc:DateType,nc,ScheduleDayRepresentation,nc:ScheduleDayRepresentation
nc,ScheduleDateRange,nc:ScheduleDateRange,TRUE,FALSE,,,,A range of days with the given schedule information.,nc,DateRangeType,nc:DateRangeType,nc,ScheduleDayRepresentation,nc:ScheduleDayRepresentation
nc,ScheduleDay,nc:ScheduleDay,TRUE,FALSE,,,,A plan or agenda for the activities of a day or dates.,nc,ScheduleDayType,nc:ScheduleDayType,,,
nc,ScheduleDayAugmentationPoint,nc:ScheduleDayAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ScheduleDayType.,,,,,,
nc,ScheduleDayEndTime,nc:ScheduleDayEndTime,TRUE,FALSE,,,,A time at which an activity is scheduled to end.,niem-xs,time,niem-xs:time,,,
nc,ScheduleDayOfWeekCode,nc:ScheduleDayOfWeekCode,TRUE,FALSE,,,,A day of the week with the given schedule information.,core_misc,DayOfWeekCodeType,core_misc:DayOfWeekCodeType,nc,ScheduleDayRepresentation,nc:ScheduleDayRepresentation
nc,ScheduleDayRepresentation,nc:ScheduleDayRepresentation,TRUE,TRUE,,,,A data concept for a day or days with the given schedule information.,,,,,,
nc,ScheduleDayStartTime,nc:ScheduleDayStartTime,TRUE,FALSE,,,,A time at which an activity is scheduled to begin.,niem-xs,time,niem-xs:time,,,
nc,ScheduleDayStatus,nc:ScheduleDayStatus,TRUE,FALSE,,,,A schedule status for a particular day.,nc,StatusType,nc:StatusType,,,
nc,ScheduleDescriptionText,nc:ScheduleDescriptionText,TRUE,FALSE,,,,A description of the schedule.,nc,TextType,nc:TextType,,,
cbrn,ScheduleEndDateTime,cbrn:ScheduleEndDateTime,TRUE,FALSE,,,,"A date when the schedule is no longer effective. If not provided, then the end date is considered to be indefinite. The end date, if provided, must be later than the start date.",niem-xs,dateTime,niem-xs:dateTime,,,
nc,ScheduleExceptionsDescriptionText,nc:ScheduleExceptionsDescriptionText,TRUE,FALSE,,,,"A description of special exceptions to the given schedule, such as holiday hours or closings.",nc,TextType,nc:TextType,,,
nc,ScheduleNonStopIndicator,nc:ScheduleNonStopIndicator,TRUE,FALSE,,,,"True if the schedule applies 24 hours a day, 7 days a week; false otherwise.",niem-xs,boolean,niem-xs:boolean,,,
nc,SchedulePerson,nc:SchedulePerson,TRUE,FALSE,,,,A person for whom an activity is scheduled.,nc,PersonType,nc:PersonType,,,
cbrn,ScheduleStartDateTime,cbrn:ScheduleStartDateTime,TRUE,FALSE,,,,A date when a schedule is effective.,niem-xs,dateTime,niem-xs:dateTime,,,
nc,ScheduleStatus,nc:ScheduleStatus,TRUE,FALSE,,,,An overall status for the schedule.,nc,StatusType,nc:StatusType,,,
nc,ScheduleTimeRange,nc:ScheduleTimeRange,TRUE,FALSE,,,,A time range for the schedule.,nc,TimeRangeType,nc:TimeRangeType,,,
cbrn,ScheduleTimeZoneText,cbrn:ScheduleTimeZoneText,TRUE,FALSE,,,,A text identification of the time zone that applies to a schedule.,nc,TextType,nc:TextType,,,
im,ScholarshipGrantAmount,im:ScholarshipGrantAmount,TRUE,FALSE,,,,A dollar amount of a scholarship or grant from educational institution,nc,AmountType,nc:AmountType,,,
cyfs,SchoolAttendanceDescriptionText,cyfs:SchoolAttendanceDescriptionText,TRUE,FALSE,,,,A description of a student's attendance at a school.,nc,TextType,nc:TextType,,,
cyfs,SchoolAttendanceIssue,cyfs:SchoolAttendanceIssue,TRUE,FALSE,,,,A student's attendance issue at a school.,cyfs,SchoolAttendanceIssueType,cyfs:SchoolAttendanceIssueType,,,
cyfs,SchoolAttendanceIssueAugmentationPoint,cyfs:SchoolAttendanceIssueAugmentationPoint,TRUE,TRUE,,,,An augmentation point for SchoolAttendanceIssueType.,,,,,,
cyfs,SchoolAttendanceIssueCategory,cyfs:SchoolAttendanceIssueCategory,TRUE,TRUE,,,,A data concept for expressing the kind of school attendance issue a child or youth has.,,,,,,
cyfs,SchoolAttendanceIssueCode,cyfs:SchoolAttendanceIssueCode,TRUE,FALSE,,,,A type of school attendance issue that the student has.,cyfs,SchoolAttendanceIssueCategoryCodeType,cyfs:SchoolAttendanceIssueCategoryCodeType,cyfs,SchoolAttendanceIssueCategory,cyfs:SchoolAttendanceIssueCategory
cyfs,SchoolAttendanceIssueText,cyfs:SchoolAttendanceIssueText,TRUE,FALSE,,,,A type of school attendance issue that the student has.,nc,TextType,nc:TextType,cyfs,SchoolAttendanceIssueCategory,cyfs:SchoolAttendanceIssueCategory
cyfs,SchoolClass,cyfs:SchoolClass,TRUE,FALSE,,,,A particular class at a school. This is class dedicated to a subject rather than the concept of a group of students graduating together.,cyfs,SchoolClassType,cyfs:SchoolClassType,,,
cyfs,SchoolClassAugmentationPoint,cyfs:SchoolClassAugmentationPoint,TRUE,TRUE,,,,An augmentation point for SchoolClassType.,,,,,,
cyfs,SchoolClassLetterGrade,cyfs:SchoolClassLetterGrade,TRUE,TRUE,,,,A data concept for expressing a student's letter grade for an academic course.,,,,,,
cyfs,SchoolClassLetterGradeCode,cyfs:SchoolClassLetterGradeCode,TRUE,FALSE,,,,A letter grade received in a school class.,cyfs,SchoolClassLetterGradeCodeType,cyfs:SchoolClassLetterGradeCodeType,cyfs,SchoolClassLetterGrade,cyfs:SchoolClassLetterGrade
cyfs,SchoolClassLetterGradeText,cyfs:SchoolClassLetterGradeText,TRUE,FALSE,,,,A letter grade received in a school class.,nc,TextType,nc:TextType,cyfs,SchoolClassLetterGrade,cyfs:SchoolClassLetterGrade
cyfs,SchoolClassName,cyfs:SchoolClassName,TRUE,FALSE,,,,A name of a school class.,nc,TextType,nc:TextType,,,
cyfs,SchoolClassTeacherFullName,cyfs:SchoolClassTeacherFullName,TRUE,FALSE,,,,A full name of a teacher for a school class.,nc,PersonNameTextType,nc:PersonNameTextType,,,
cyfs,SchoolClassTime,cyfs:SchoolClassTime,TRUE,FALSE,,,,A time at which a school class begins.,niem-xs,time,niem-xs:time,,,
cyfs,SchoolEnrollmentDate,cyfs:SchoolEnrollmentDate,TRUE,FALSE,,,,A date on which a student enrolled in a school.,nc,DateType,nc:DateType,,,
cyfs,SchoolEnrollmentWithdrawReasonText,cyfs:SchoolEnrollmentWithdrawReasonText,TRUE,FALSE,,,,A reason for a student's withdrawal from school.,nc,TextType,nc:TextType,,,
cyfs,SchoolExpulsion,cyfs:SchoolExpulsion,TRUE,FALSE,,,,A student's expulsion from school.,cyfs,SchoolExpulsionType,cyfs:SchoolExpulsionType,,,
cyfs,SchoolExpulsionAugmentationPoint,cyfs:SchoolExpulsionAugmentationPoint,TRUE,TRUE,,,,An augmentation point for SchoolExpulsionType.,,,,,,
cyfs,SchoolExpulsionIndicator,cyfs:SchoolExpulsionIndicator,TRUE,FALSE,,,,True if the student has been expelled; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
cyfs,SchoolExpulsionWaiverText,cyfs:SchoolExpulsionWaiverText,TRUE,FALSE,,,,A reason for the waiver of a students expulsion from school.,nc,TextType,nc:TextType,,,
cyfs,SchoolGPAText,cyfs:SchoolGPAText,TRUE,FALSE,,,,A student's Grade Point Average (GPA) at a school.,nc,TextType,nc:TextType,,,
im,SchoolOwner,im:SchoolOwner,TRUE,FALSE,,,,A person who has legal ownership title of a school.,nc,PersonType,nc:PersonType,,,
cyfs,SchoolPerformanceText,cyfs:SchoolPerformanceText,TRUE,FALSE,,,,"A short description of a student's performance, such as Above Average, Average, Below Average.",nc,TextType,nc:TextType,,,
im,SchoolProvidedTermFundsAmount,im:SchoolProvidedTermFundsAmount,TRUE,FALSE,,,,A number indicating the amount of funds supplied to the alien student by the school during the term.,nc,AmountType,nc:AmountType,,,
im,SchoolProvidedTermFundsCommentText,im:SchoolProvidedTermFundsCommentText,TRUE,FALSE,,,,A field indicating free text explaining the funds supplied to the alien student by the school.,nc,TextType,nc:TextType,,,
cyfs,SchoolResourceOfficer,cyfs:SchoolResourceOfficer,TRUE,FALSE,,,,A police officer assigned to a school.,j,EnforcementOfficialType,j:EnforcementOfficialType,,,
cyfs,SchoolResourceOfficerEducationOrganizationAssociation,cyfs:SchoolResourceOfficerEducationOrganizationAssociation,TRUE,FALSE,,,,An association relating an education organization to a school resource officer.,cyfs,SchoolResourceOfficerEducationOrganizationAssociationType,cyfs:SchoolResourceOfficerEducationOrganizationAssociationType,,,
cyfs,SchoolResourceOfficerEducationOrganizationAssociationAugmentationPoint,cyfs:SchoolResourceOfficerEducationOrganizationAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for type cyfs:SchoolResourceOfficerEducationOrganizationAssociationType,,,,,,
cyfs,SchoolSchedule,cyfs:SchoolSchedule,TRUE,FALSE,,,,A student's schedule at the school being attended.,cyfs,SchoolScheduleType,cyfs:SchoolScheduleType,,,
cyfs,SchoolScheduleAugmentationPoint,cyfs:SchoolScheduleAugmentationPoint,TRUE,TRUE,,,,An augmentation point for SchoolScheduleType.,,,,,,
cyfs,SchoolSpecialEducationIndicator,cyfs:SchoolSpecialEducationIndicator,TRUE,FALSE,,,,True if the student is receiving special education; false otherwise.,niem-xs,boolean,niem-xs:boolean,,,
cyfs,SchoolStudentAssociation,cyfs:SchoolStudentAssociation,TRUE,FALSE,,,,An association between a school and a student attending there.,cyfs,SchoolStudentAssociationType,cyfs:SchoolStudentAssociationType,,,
cyfs,SchoolStudentAssociationAugmentationPoint,cyfs:SchoolStudentAssociationAugmentationPoint,TRUE,TRUE,,,,An augmentation point for SchoolStudentAssociationType.,,,,,,
cyfs,SchoolStudentID,cyfs:SchoolStudentID,TRUE,FALSE,,,,An identifier assigned to a student by the school being attended.,niem-xs,string,niem-xs:string,,,
im,SchoolTermLivingExpenseTotalAmount,im:SchoolTermLivingExpenseTotalAmount,TRUE,FALSE,,,,A number indicating the alien students living expenses for the school term.,nc,AmountType,nc:AmountType,,,
cyfs,SchoolTermText,cyfs:SchoolTermText,TRUE,FALSE,,,,"A short description of the term being attended, e.g Fall YY, Spring YY, Summer YY.",nc,TextType,nc:TextType,,,
scr,ScreenedAlien,scr:ScreenedAlien,TRUE,FALSE,"Alien, Traveler",,,An Alien who is being processed as part of a Screening Encounter.,scr,ScreenedAlienType,scr:ScreenedAlienType,,,
scr,ScreenedAlienAugmentationPoint,scr:ScreenedAlienAugmentationPoint,TRUE,TRUE,,,,An augmentation point for ScreenedAlienType.,,,,,,
